entity_id,qualified_name,entity_kind,declaring_type,package_name,return_or_field_type,semantic_role,architectural_role,domain_relevance,variability_relevance,classification_confidence,name_evidence,declaring_type_evidence,type_signature_evidence,package_evidence,usage_context_evidence,dependency_context_evidence,positive_evidence,negative_evidence,previous_role,role_changed,change_reason
E373,Maler$$Mars.Maler$$Mars,CONSTRUCTOR,Maler$$Mars,Maler$$Mars,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=maler|mars,declaring=maler|mars,,package=maler|mars,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset37:IF:6-37;products=TankWar_P1|TankWar_P2|TankWar_P3,,name tokens=maler|mars,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E374,Maler$$Mars.helpItemErstellen,METHOD,Maler$$Mars,Maler$$Mars,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=erstellen|help|item,declaring=maler|mars,,package=maler|mars,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset37:IF:6-37;products=TankWar_P1|TankWar_P2|TankWar_P3,dependency=image|load|maler|pc,name tokens=erstellen|help|item,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E375,TankManager$$Bombe,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bombe|manager|tank,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset38:IF:9-11;products=TankWar_P4,dependency=manager|tank|tools,name tokens=bombe|manager|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E376,TankManager$$Bombe,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bombe|manager|tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset38:ELIF:12-14;products=TankWar_P2,,name tokens=bombe|manager|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E377,TankManager$$Bombe,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bombe|manager|tank,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset38:ELIF:15-16;products=TankWar_P5,dependency=manager|tank|tools,name tokens=bombe|manager|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E378,TankManager$$Bombe.TankManager$$Bombe,CONSTRUCTOR,TankManager$$Bombe,TankManager$$Bombe,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bombe|manager|tank,declaring=bombe|manager|tank,,package=bombe|manager|tank,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset38:IF:6-25;products=TankWar_P2|TankWar_P4|TankWar_P5,,name tokens=bombe|manager|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E379,TankManager$$Bombe.toolsLaden,METHOD,TankManager$$Bombe,TankManager$$Bombe,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=laden|tools,declaring=bombe|manager|tank,,package=bombe|manager|tank,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset38:IF:6-25;products=TankWar_P2|TankWar_P4|TankWar_P5,dependency=init|manager|tank|tool|tools,name tokens=laden|tools,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E380,Tank$$Feuerkraft,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=feuerkraft|tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset39:IF:9-11;products=TankWar_P3,,name tokens=feuerkraft|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E381,Tank$$Feuerkraft,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=feuerkraft|tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset39:ELIF:12-13;products=TankWar_P1,,name tokens=feuerkraft|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E382,Tank$$Feuerkraft,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=feuerkraft|tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset39:ELIF:14-15;products=TankWar_P5,,name tokens=feuerkraft|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E383,Tank$$Feuerkraft.feuerkraftTimer,FIELD,Tank$$Feuerkraft,Tank$$Feuerkraft,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feuerkraft|timer,declaring=feuerkraft|tank,,package=feuerkraft|tank,incoming=3;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset39:IF:6-46;products=TankWar_P1|TankWar_P3|TankWar_P5,dependency=behandeln|feuerkraft|kontroller|tank|tool,name tokens=feuerkraft|timer,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E384,Tank$$Feuerkraft.feuerkraft,FIELD,Tank$$Feuerkraft,Tank$$Feuerkraft,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feuerkraft,declaring=feuerkraft|tank,,package=feuerkraft|tank,incoming=5;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset39:IF:6-46;products=TankWar_P1|TankWar_P3|TankWar_P5,dependency=behandeln|feuerkraft|kontroller|tank|tool,name tokens=feuerkraft,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E385,Tank$$Feuerkraft.Tank$$Feuerkraft,CONSTRUCTOR,Tank$$Feuerkraft,Tank$$Feuerkraft,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=feuerkraft|tank,declaring=feuerkraft|tank,,package=feuerkraft|tank,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset39:IF:6-46;products=TankWar_P1|TankWar_P3|TankWar_P5,,name tokens=feuerkraft|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E386,Tank$$Feuerkraft.toolKontroller,METHOD,Tank$$Feuerkraft,Tank$$Feuerkraft,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=kontroller|tool,declaring=feuerkraft|tank,,package=feuerkraft|tank,incoming=0;outgoing=5;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset39:IF:6-46;products=TankWar_P1|TankWar_P3|TankWar_P5,dependency=feuerkraft|tank|timer,name tokens=kontroller|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E387,Tank$$Feuerkraft.toolBehandeln,METHOD,Tank$$Feuerkraft,Tank$$Feuerkraft,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=behandeln|tool,declaring=feuerkraft|tank,,package=feuerkraft|tank,incoming=0;outgoing=4;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset39:IF:6-46;products=TankWar_P1|TankWar_P3|TankWar_P5,dependency=feuerkraft|feuern|haufigkeit|tank|timer|war,name tokens=behandeln|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E388,KeyMonitor,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=key|monitor,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset4:IF:8-26;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=key|monitor,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E389,KeyMonitor.gameManager,FIELD,KeyMonitor,KeyMonitor,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=game|manager,declaring=key|monitor,,package=key|monitor,incoming=3;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset4:IF:8-26;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=key|monitor|pressed|released,name tokens=game|manager,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E390,KeyMonitor.KeyMonitor,CONSTRUCTOR,KeyMonitor,KeyMonitor,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=key|monitor,declaring=key|monitor,,package=key|monitor,incoming=1;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset4:IF:8-26;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=game|init|key|maler|manager|monitor|pc,name tokens=key|monitor,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E391,KeyMonitor.keyPressed,METHOD,KeyMonitor,KeyMonitor,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=key|pressed,declaring=key|monitor,,package=key|monitor,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset4:IF:8-26;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=game|key|manager|monitor,name tokens=key|pressed,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E392,KeyMonitor.keyReleased,METHOD,KeyMonitor,KeyMonitor,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=key|released,declaring=key|monitor,,package=key|monitor,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset4:IF:8-26;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=game|key|manager|monitor,name tokens=key|released,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E393,KeyMonitor.keyTyped,METHOD,KeyMonitor,KeyMonitor,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=key|typed,declaring=key|monitor,,package=key|monitor,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset4:IF:8-26;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=key|typed,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E394,Maler$$M_600,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=600|m|maler,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40:IF:25-26;products=TankWar_P4,,name tokens=600|m|maler,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E395,Maler$$M_600,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=600|m|maler,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40:ELIF:27-28;products=TankWar_P5,,name tokens=600|m|maler,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E396,Maler$$M_600,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=600|m|maler,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40:ELIF:29-30;products=TankWar_P1,,name tokens=600|m|maler,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E397,Maler$$M_600.Maler$$M_600,CONSTRUCTOR,Maler$$M_600,Maler$$M_600,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=600|m|maler,declaring=600|m|maler,,package=600|m|maler,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40:IF:6-39;products=TankWar_P1|TankWar_P4|TankWar_P5,,name tokens=600|m|maler,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E398,Maler$$M_600.gamesize,METHOD,Maler$$M_600,Maler$$M_600,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=gamesize,declaring=600|m|maler,,package=600|m|maler,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40:IF:6-39;products=TankWar_P1|TankWar_P4|TankWar_P5,,name tokens=gamesize,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E399,Tank$$Mars,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=mars|tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:IF:9-11;products=TankWar_P2,,name tokens=mars|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E400,Tank$$Mars,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=mars|tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:ELIF:12-14;products=TankWar_P3,,name tokens=mars|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E401,Tank$$Mars,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=mars|tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:ELIF:15-16;products=TankWar_P1,,name tokens=mars|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E402,Tank$$Mars.mars,FIELD,Tank$$Mars,Tank$$Mars,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=mars,declaring=mars|tank,,package=mars|tank,incoming=5;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:IF:6-48;products=TankWar_P1|TankWar_P2|TankWar_P3,dependency=behandeln|beschaedigen|kontroller|mars|tank|tool,name tokens=mars,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E403,Tank$$Mars.marsTimer,FIELD,Tank$$Mars,Tank$$Mars,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=mars|timer,declaring=mars|tank,,package=mars|tank,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:IF:6-48;products=TankWar_P1|TankWar_P2|TankWar_P3,dependency=behandeln|kontroller|mars|tank|tool,name tokens=mars|timer,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E404,Tank$$Mars.Tank$$Mars,CONSTRUCTOR,Tank$$Mars,Tank$$Mars,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=mars|tank,declaring=mars|tank,,package=mars|tank,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:IF:6-48;products=TankWar_P1|TankWar_P2|TankWar_P3,,name tokens=mars|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E405,Tank$$Mars.toolKontroller,METHOD,Tank$$Mars,Tank$$Mars,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=kontroller|tool,declaring=mars|tank,,package=mars|tank,incoming=0;outgoing=7;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:IF:6-48;products=TankWar_P1|TankWar_P2|TankWar_P3,dependency=color|draw|koernigkeit|maler|manager|mars|pc|rect|round|set|tank|timer|war,name tokens=kontroller|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E406,Tank$$Mars.toolBehandeln,METHOD,Tank$$Mars,Tank$$Mars,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=behandeln|tool,declaring=mars|tank,,package=mars|tank,incoming=0;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:IF:6-48;products=TankWar_P1|TankWar_P2|TankWar_P3,dependency=mars|tank|timer,name tokens=behandeln|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E407,Tank$$Mars.beschaedigen,METHOD,Tank$$Mars,Tank$$Mars,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=beschaedigen,declaring=mars|tank,,package=mars|tank,incoming=0;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41:IF:6-48;products=TankWar_P1|TankWar_P2|TankWar_P3,dependency=energie|mars|tank|war,name tokens=beschaedigen,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E408,Tool$$Bombe,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bombe|tool,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset42:IF:7-8;products=TankWar_P4|TankWar_P5,dependency=tool|tools,name tokens=bombe|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E409,Tool$$Bombe,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bombe|tool,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset42:ELIF:9-10;products=TankWar_P2,,name tokens=bombe|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E410,Tool$$Bombe.Tool$$Bombe,CONSTRUCTOR,Tool$$Bombe,Tool$$Bombe,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bombe|tool,declaring=bombe|tool,,package=bombe|tool,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset42:IF:6-23;products=TankWar_P2|TankWar_P4|TankWar_P5,,name tokens=bombe|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E411,Tool$$Bombe.init,METHOD,Tool$$Bombe,Tool$$Bombe,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=init,declaring=bombe|tool,,package=bombe|tool,incoming=0;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset42:IF:6-23;products=TankWar_P2|TankWar_P4|TankWar_P5,dependency=koernigkeit|koernigkeit2|manager|tank|war,name tokens=init,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E412,Tool$$Feuerkraft,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=feuerkraft|tool,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43:IF:7-8;products=TankWar_P5,,name tokens=feuerkraft|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E413,Tool$$Feuerkraft,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=feuerkraft|tool,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43:ELIF:9-10;products=TankWar_P3,,name tokens=feuerkraft|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E414,Tool$$Feuerkraft,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=feuerkraft|tool,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43:ELIF:11-12;products=TankWar_P1,,name tokens=feuerkraft|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E415,Tool$$Feuerkraft.Tool$$Feuerkraft,CONSTRUCTOR,Tool$$Feuerkraft,Tool$$Feuerkraft,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=feuerkraft|tool,declaring=feuerkraft|tool,,package=feuerkraft|tool,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43:IF:6-25;products=TankWar_P1|TankWar_P3|TankWar_P5,,name tokens=feuerkraft|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E416,Tool$$Feuerkraft.init,METHOD,Tool$$Feuerkraft,Tool$$Feuerkraft,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=init,declaring=feuerkraft|tool,,package=feuerkraft|tool,incoming=0;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43:IF:6-25;products=TankWar_P1|TankWar_P3|TankWar_P5,dependency=koernigkeit|koernigkeit2|manager|tank|war,name tokens=init,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E417,Tool$$einfrieren,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=einfrieren|tool,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset44:IF:7-8;products=TankWar_P1,dependency=tool|tools,name tokens=einfrieren|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E418,Tool$$einfrieren,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=einfrieren|tool,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset44:ELIF:9-10;products=TankWar_P2|TankWar_P3,dependency=beschleunigung|tool,name tokens=einfrieren|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E419,Tool$$einfrieren.Tool$$einfrieren,CONSTRUCTOR,Tool$$einfrieren,Tool$$einfrieren,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=einfrieren|tool,declaring=einfrieren|tool,,package=einfrieren|tool,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset44:IF:6-23;products=TankWar_P1|TankWar_P2|TankWar_P3,,name tokens=einfrieren|tool,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E420,Tool$$einfrieren.init,METHOD,Tool$$einfrieren,Tool$$einfrieren,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=init,declaring=einfrieren|tool,,package=einfrieren|tool,incoming=0;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset44:IF:6-23;products=TankWar_P1|TankWar_P2|TankWar_P3,dependency=koernigkeit|koernigkeit2|manager|tank|war,name tokens=init,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E421,Missile$$Image,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=image|missile,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset45:IF:8-9;products=TankWar_P2|TankWar_P4,dependency=missile|tank|war,name tokens=image|missile,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
